bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Film","/explore/film","/projects/friday-the-13th-at-crystal-lake-not-clickbait","2021-06-26T23:59:59-07:00","USD","1379","2.486","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rpdunkmnkdihbzfjhzpk.jpg","true","false","null","2021-04-27T00:00:00-07:00","null","null","null","null","null","2671701","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Crystal Lake has been quiet for a decade. So someone was inevitably going to disturb the waters.","[""adventure"",""horror"",""youtube""]","FRIDAY THE 13TH AT CRYSTAL LAKE, NOT CLICKBAIT"
"null","Film","/explore/film","/projects/violeta--6","2022-01-28T23:59:59-08:00","GBP","678","0.339","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fqdn57zyync95dcs5zxu.jpg","false","false","null","2021-11-29T00:00:00-08:00","null","null","null","null","null","2719296","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A story told in endless cycles.","[""short film""]","Violeta"
"null","Film","/explore/film","/projects/babyface-short-film","2021-11-17T23:59:59-08:00","USD","3646","1.215333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vdurk88oig0hwlnh4kzc.jpg","false","false","null","2021-10-27T00:00:00-07:00","null","null","null","null","null","2712151","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Boston University senior thesis film exploring the dynamics of sisterhood and adolescence.","[""students"",""women"",""short film""]","Babyface - Short Film"
"null","Film","/explore/film","/projects/my-special-boy-pre-production-campaign","2020-12-11T23:59:59-08:00","USD","7701","0.15402","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fsqrvh0arl50alarosbs.jpg","false","false","null","2020-10-12T00:00:00-07:00","null","null","null","null","null","2609654","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","In our world, My Special Boy is the second film. This is our vision.","[""horror"",""camping"",""youtube"",""indie"",""thriller""]","My Special Boy: Pre-Production Campaign"
"null","Film","/explore/film","/projects/200years-antonio-de-torres-jurado-documentary-film","2017-05-05T23:59:59-07:00","EUR","944","0.236","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s80rljovntl6evmcbnag.jpg","false","false","null","2017-03-06T05:11:35-08:00","null","null","null","null","null","2041172","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","La española, la de Torres","[""guitars""]","200years,Antonio de Torres Jurado Documentary Film"
"null","Film","/explore/film","/projects/stunning-8k-resolution-a-film-by-aidan-lafferty","2021-11-11T23:59:59-08:00","USD","1862","1.034444444444","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/fs7jghhixkpghyxdcdvb.jpg","true","false","null","2021-10-16T00:00:00-07:00","null","null","null","null","null","2710553","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Read below to learn about a new journey- through the screen, to the desert, and into the mind!","[""computers"",""drama"",""indie"",""romance"",""short film""]","STUNNING 8K RESOLUTION - A Film by Aidan Lafferty"
"null","Film","/explore/film","/projects/end-of-the-line-the-women-of-standing-rock","2016-11-26T23:59:59-08:00","USD","113929","1.00404","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yuk5b2n3sxhmaqupnid5.jpg","true","false","null","2016-09-27T06:24:03-07:00","null","null","null","null","null","1897307","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Indigenous women unite to stop the oil pipeline that threatens their land and water.","[""social innovations"",""social innovations"",""female founders"",""documentary"",""women""]","END OF THE LINE: THE WOMEN OF STANDING ROCK"
"null","Film","/explore/film","/projects/icon-the-robert-englund-story-documentary","2019-07-02T23:59:59-07:00","GBP","40576","1.053","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kueonvkomnyvja33fjyv.jpg","true","false","null","2019-06-01T00:00:00-07:00","null","null","null","null","null","2509468","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A documentary about one of the most beloved & feared horror icons of our generation, Robert Englund.","[""documentary"",""horror""]","ICON: The Robert Englund Story - Documentary"
"null","Film","/explore/film","/projects/old-friends-a-dogumentary-finishing-funds","2021-11-05T23:59:59-07:00","USD","7664","0.3832","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wtpzcvqamuudpyjgw0a4.jpg","false","false","null","2021-09-06T00:00:00-07:00","null","null","null","null","null","2700369","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","OLD FRIENDS, NEW HOME...the paw-inspiring documentary about the Old Friends Senior Dog Sanctuary","[""dogs"",""documentary""]","OLD FRIENDS a dogumentary - Finishing Funds"
"null","Film","/explore/film","/projects/dead-end--12","2021-10-31T23:59:59-07:00","USD","1315","0.6575","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ltser6oi1bhxmhg5ujdv.jpg","false","false","null","2021-09-30T00:00:00-07:00","null","null","null","null","null","2706783","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A young man with special abilities helps ghosts move on to the afterlife using questionable methods.","[""short film"",""students"",""drama"",""comedy""]","Dead-End"
"null","Film","/explore/film","/projects/legacy-a-dramatic-short-film","2022-01-09T23:59:59-08:00","USD","215","0.037719298246","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/iz95ac81cayp7fsjpidq.jpg","false","false","null","2021-11-10T00:00:00-08:00","null","null","null","null","null","2712654","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","D. Luxe Entertainment is fundraising to produce our debut film- premiering early 2022.","[""drama"",""family"",""indie"",""lgbtq"",""short film""]","Legacy: A Dramatic Short Film"
"null","Film","/explore/film","/projects/little-mouse-feature-film","2018-10-31T23:59:59-07:00","USD","770","0.0385","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vtvpgugd7x3fcyynaynh.jpg","false","false","null","2018-09-01T00:00:00-07:00","null","null","null","null","null","2414462","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help fund one of the greatest indie horror movies ever. Amazing cast line up. Incredible script.","[""horror"",""indie"",""festival""]","Little Mouse Feature Film"
"null","Film","/explore/film","/projects/chronicles-of-a-broken-path","2021-06-06T23:59:59-07:00","USD","3990","1.542","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tvfbomfpv7hy7krn7lxg.jpg","true","false","null","2021-05-17T00:00:00-07:00","null","null","null","null","null","2679032","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A high fantasy project being produced in Austin, Texas.","[""short film"",""fantasy"",""adventure""]","Chronicles Of A Broken Path"
"null","Film","/explore/film","/projects/the-power-of-ping-pong-a-documentary","2022-01-14T23:59:59-08:00","USD","225","0.0225","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sc1wfnuq0zazs50904hv.jpg","false","false","null","2021-11-15T00:00:00-08:00","null","null","null","null","null","2704152","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A documentary about the emotional, physical, social, and overall benefits from Ping Pong.","[""documentary"",""sports""]","The Power of Ping Pong : A Documentary"
"null","Film","/explore/film","/projects/code-switchin","2021-12-23T23:59:59-08:00","USD","930","0.62","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/smyzuebirjkdbgjp85ld.jpg","false","false","null","2021-11-08T00:00:00-08:00","null","null","null","null","null","2715897","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A black artist takes a leap of faith while yet struggling with the demands of life and society.","[""comedy""]","Code Switchin'"
"null","Film","/explore/film","/projects/hearts-of-darkness-the-making-of-the-final-friday","2019-11-30T23:59:59-08:00","USD","62552","1.02716","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nyyxdjhwpaxeuamfh6lj.jpg","true","false","null","2019-10-01T00:00:00-07:00","null","null","null","null","null","2530043","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The story behind the most controversial entry in horror's biggest franchise","[""horror"",""documentary""]","Hearts of Darkness: The Making of the Final Friday"
"null","Film","/explore/film","/projects/summer-movies-short-films","2022-01-06T23:59:59-08:00","USD","350","0.4375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/rue4digo0qgq6oozc6qi.jpg","false","false","null","2021-12-01T00:00:00-08:00","null","null","null","null","null","2720626","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A series of shorts. Created by Adam McAlonie.","[""short film""]","SUMMER MOVIES - Short Films"
"null","Film","/explore/film","/projects/the-haddonfield-nightmare-a-halloween-fan-film--3","2020-02-15T23:59:59-08:00","USD","1594","0.1594","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/k1kjt9go1lccbu5d5onx.jpg","false","false","null","2020-01-01T00:00:00-08:00","null","null","null","null","null","2568351","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Witness the next Chapter in the H20 story.","[""festival"",""horror"",""indie""]","The Haddonfield Nightmare: A Halloween Fan-Film"
"null","Film","/explore/film","/projects/christmas-slasher-feature-film--2","2020-10-30T23:59:59-07:00","USD","23659","1.245266666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kb5k6yz5luouzt50megq.jpg","true","false","null","2020-08-31T00:00:00-07:00","null","null","null","null","null","2626161","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help Claus finish Slashing his naughty list by funding the feature! It will be a slashing good time.","[""horror"",""indie"",""thriller""]","Christmas Slasher Feature Film"
"null","Film","/explore/film","/projects/what-hides-within-ma-indie-short-film--2","2022-01-10T23:59:59-08:00","USD","510","0.06375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mbcq28llrlnzlh4cw3m9.jpg","false","false","null","2021-11-26T00:00:00-08:00","null","null","null","null","null","2718977","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A relationship is at stake as a couple realizes an intruder is among them in this suspense thriller","[""indie"",""horror"",""suspense"",""drama"",""lgbtq""]","What Hides Within - MA Indie Short Film"
"null","Film","/explore/film","/projects/we-put-the-world-to-sleep","2017-09-24T23:59:59-07:00","USD","1286","0.004286666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bkjt7ctohadzgcwatxm5.jpg","false","false","null","2017-08-25T19:02:16-07:00","null","null","null","null","null","2164787","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Apocalyptic LGBT Female Antihero Movie [later edit: this work-in-progress concept has changed]","[""female founders""]","We Put the World to Sleep"
"null","Film","/explore/film","/projects/feature-film-shellfish-a-coming-of-age-comedy","2018-10-11T23:59:59-07:00","USD","12923","0.410253968254","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eotzrvccmlhnlgrwq8lo.jpg","false","false","null","2018-08-12T17:04:48-07:00","null","null","null","null","null","2367988","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A film about learning to find joy in helping others. We shot for 6 weeks & need YOUR help to finish!","[""indie"",""comedy"",""drama"",""students"",""festival""]","Feature Film: Shellfish - A Coming of Age Comedy"
"null","Film","/explore/film","/projects/up-north--110","2021-10-30T23:59:59-07:00","USD","850","0.0425","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jjahptvklqwbjf5cwm9c.jpg","false","false","null","2021-08-31T00:00:00-07:00","null","null","null","null","null","2699645","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Come for the silly perks, stay for a story of the profound power of human kindness.","[""lgbtq"",""comedy"",""drama""]","Up North"
"null","Film","/explore/film","/projects/going-viral-an-80-s-teen-sci-fi-feature-film","2021-10-07T23:59:59-07:00","USD","8205","0.149181818182","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/n1rsoqx1mzuysr7ubdeg.jpg","false","false","null","2021-09-07T00:00:00-07:00","null","null","null","null","null","2701791","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Join us to help make Going Viral! For a nerdy 14-year-old, instant fame is one just click away.","[""adventure"",""indie"",""students"",""fantasy"",""computers""]","Going Viral - An 80's teen sci-fi feature film"
"null","Film","/explore/film","/projects/bristol-town-the-film","2022-01-29T23:59:59-08:00","USD","1030","0.12875","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/g6fzsfv7zbfemqrphrs8.jpg","false","false","null","2021-11-30T00:00:00-08:00","null","null","null","null","null","2719350","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bristol Town is the first installment of a three part short series by 17 year old Erika Sullivan.","[""short film"",""adventure"",""community"",""drama"",""female founders""]","Bristol Town The Film"
"null","Film","/explore/film","/projects/hear-art-project","2021-06-21T23:59:59-07:00","GBP","15696","1.0184","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ajodiohhpeyfionjite5.jpg","true","false","null","2021-04-22T00:00:00-07:00","null","null","null","null","null","2664707","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Hear Art is a non-profit which funds deaf filmmakers to make independent short films.","[""short film"",""drama"",""documentary""]","Hear Art Project"
"null","Film","/explore/film","/projects/help-we-put-the-world-to-sleep-die-bully-die","2018-05-01T23:59:59-07:00","USD","255","0.085","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hqtkofdzjjtakeiqjizd.jpg","false","false","null","2018-03-07T15:47:32-08:00","null","null","null","null","null","2346370","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us shoot the apocalyptic movie We Put the World to Sleep and the revenge horror Die Bully Die","[""horror""]","Help 'We Put the World to Sleep' & 'Die Bully Die'"
"null","Film","/explore/film","/projects/let-s-party-a-movie-to-end-the-duopoly","2021-01-09T23:59:59-08:00","USD","27106","1.173388888889","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ixnl34aocomnfoqhkqhn.jpg","true","false","null","2020-11-29T00:00:00-08:00","null","null","null","null","null","2643694","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Finally the definitive rebuttal to 3rd Party Support being wasted effort! Help us fight the Duopoly.","[""documentary"",""community"",""indie""]","LET'S PARTY - a movie to end the Duopoly"
"null","Film","/explore/film","/projects/serious-profession-movie","2021-04-26T23:59:59-07:00","USD","6229","0.479153846154","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/macy1puv3zi81kf67ff0.jpg","false","false","null","2021-02-25T00:00:00-08:00","null","null","null","null","null","2654174","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A new kind of gangster film by a new team of independent filmmakers.","[""drama"",""indie"",""first-time founders"",""other"",""thriller""]","Serious Profession Movie"
"null","Film","/explore/film","/projects/the-diary-of-perpetua","2021-06-01T23:59:59-07:00","USD","11645","0.970416666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lnx6je2mrocyie4kwmix.jpg","false","false","null","2021-05-01T00:00:00-07:00","null","null","null","null","null","2674109","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","""In a world run by men, one young woman had the courage to write her own story...""","[""family"",""community"",""drama"",""women""]","The Diary of Perpetua"
"null","Film","/explore/film","/projects/hermanas-sfsu-short-film","2022-01-02T23:59:59-08:00","USD","1207","0.2414","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/v7oelsmjhduyzpypmihh.jpg","false","false","null","2021-11-04T00:00:00-07:00","null","null","null","null","null","2710753","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The short follows the oldest sister of 9 Latinas living with their abusive father, and their escape.","[""short film"",""drama"",""students"",""women"",""family""]","Hermanas - SFSU Short Film"
"null","Film","/explore/film","/projects/ravage-ii-the-hunted","2021-12-11T23:59:59-08:00","USD","185","0.04625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yfkgnivnz64up53xcoxn.jpg","false","false","null","2021-11-11T00:00:00-08:00","null","null","null","null","null","2716698","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This is a sequel to my award winning film RAVAGE.  This will be a trilogy.","[""horror""]","RAVAGE II  THE HUNTED"
"null","Film","/explore/film","/projects/miracle-baby-a-short-film","2021-10-01T23:59:59-07:00","USD","2800","0.56","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/gn6sckhkj8bfbejztw3q.jpg","false","false","null","2021-09-01T00:00:00-07:00","null","null","null","null","null","2700552","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We're giving birth to #MiracleBaby in October & we need help to make the best film possible.","[""short film"",""comedy"",""drama"",""horror"",""thriller""]","Miracle Baby: A Short FIlm"
"null","Film","/explore/film","/projects/wake-a-short-film-about-men-s-mental-health","2022-01-23T23:59:59-08:00","CAD","1065","0.152142857143","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vuh4flifaqufczqq5yof.jpg","false","false","null","2021-11-24T00:00:00-08:00","null","null","null","null","null","2717691","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A short film about a man coming to terms with loss after the death of his wife and unborn child.","[""short film"",""drama"",""indie"",""men"",""festival""]","Wake: a short film about men's mental health."
"null","Film","/explore/film","/projects/an-expose-on-the-dog-meat-industry-in-south-korea","2015-06-05T23:59:59-07:00","USD","16277","0.610196813496","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nvquei8j04xhe09llhuy.jpg","false","false","null","2015-04-06T03:39:37-07:00","null","null","null","null","null","1207657","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We will produce film, photos, articles, and an ePublication exposing the cruel dog meat industry.","[""other""]","An exposé on the dog meat industry in South Korea"
"null","Film","/explore/film","/projects/america-s-police-crisis","2021-02-25T23:59:59-08:00","USD","15470","0.257833333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jdthx93syxg0tn4d9zdm.jpg","false","false","null","2021-01-26T00:00:00-08:00","null","null","null","null","null","2653655","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A documentary about police history in the US and the future of police reform.","[""documentary""]","America's Police Crisis"
